class_name,image_path,resolved_path,width,height,mean_brightness,std_brightness,blur_score,issue_type,recommended_action,details
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__df29cf4d623cdaf4.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065314.jpg,1024,1024,53.8713,76.7784,11.1030,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__df4fbf80f9bace12.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063503.jpg,1024,1024,50.9410,76.3643,47.3737,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__df688b01d4e74cb2.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059873.jpg,1024,1024,127.7694,21.5280,11.0397,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dfc207a863f19907.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059717.jpg,1024,1024,168.3133,25.3466,15.2501,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dfd2f3f65e618486.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059199.jpg,1024,1024,66.0367,79.3073,22.0697,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dfdce700c672e81b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063284.jpg,1024,1024,184.7426,13.1372,20.7727,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e019ed51e235d9de.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070231.jpg,1024,1024,134.2150,38.1556,17.6819,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e03c1f7b1c0178d2.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0060476.jpg,1024,1024,169.9583,26.6846,24.3330,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e04243f81e477bb1.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0029899.jpg,600,450,159.4943,10.8424,39.4669,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e0503ccba81605c7.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0067130.jpg,1024,1024,136.0598,52.8526,15.1026,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e054f0b0f46e852c.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066131.jpg,1024,1024,71.2030,37.5543,16.1764,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e069631e099a3247.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063720.jpg,1024,1024,53.3716,77.0819,15.3930,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e07532f677c2605b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0055089.jpg,1024,1024,158.8428,55.2193,31.5806,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e0d45a547432b87e.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0068954.jpg,1024,1024,176.6566,21.1674,42.6897,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1214472f6410622.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0064556.jpg,1024,1024,158.4305,40.4048,31.2143,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e13c5c14f30965d1.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071565.jpg,1024,1024,141.4867,20.4168,19.3731,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e162277411bd5d09.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0057885.jpg,1024,1024,122.2131,57.8872,21.2535,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e18bcb1491e45f3f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0032660.jpg,600,450,165.5524,34.0569,30.6438,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1bc26e78e92d8f3.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0069088.jpg,1024,1024,159.0290,43.4270,27.2872,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1bd663eebd931db.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0061719.jpg,1024,1024,170.2563,6.9705,10.3537,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1cf26aca8fa5a46.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0067032.jpg,1024,1024,96.3056,67.6478,28.9999,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1d6c930c5daf527.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073128.jpg,1024,1024,118.3753,9.2767,12.1027,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1e7ae8fb924c942.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0034095.jpg,600,450,186.8789,27.4565,46.1708,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1fead06daea8505.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065835.jpg,1024,1024,174.4911,39.3887,23.7182,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e2de0bd2b8dde5e8.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072433.jpg,1024,1024,116.9062,60.0499,18.2017,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e2df5031911339e5.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0032991.jpg,600,450,157.2173,16.1941,22.5940,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e31be7fcb815a531.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066442.jpg,1024,1024,104.5888,86.0678,13.5414,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3287e553d0a823c.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0064814.jpg,1024,1024,143.6918,18.2487,13.5335,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e32a18687b85adc0.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065585.jpg,1024,1024,146.0370,25.8392,14.9237,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e32ccb3378e96caf.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071147.jpg,1024,1024,130.6665,7.7186,14.2178,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e34c23a1cebbf7da.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071398.jpg,1024,1024,123.3895,9.3799,10.3186,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3844667f323e958.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0032652.jpg,600,450,174.3050,14.8603,28.5369,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3ad70ac0df3fbfa.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059847.jpg,1024,1024,150.7483,25.8144,26.5581,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3bc0ab9c664ae4b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070825.jpg,1024,1024,143.3535,11.2458,15.4189,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3e4820b712aa30d.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059096.jpg,1024,1024,61.0050,79.3853,13.8591,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e3f878576a8b9c7c.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066696.jpg,1024,1024,175.3884,29.3954,18.2643,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e41a39886c1de9d5.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0058011.jpg,1024,1024,145.5675,16.7207,11.2858,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e427c38956b3c8d9.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0068781.jpg,1024,1024,164.6426,18.8342,17.9734,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
